PT	UT	PM	DT	LT	TI	FT	AU	CA	BA	BE	PN	AE	DG	PC	PL	SO	SE	PY	PD	VL	IS	PS	BP	EP	LA	ME	CT	CL	CY	SP	AB	C1	EM	RI	OI	U1	U2	CR	NR	TC	Z9	PU	PA	SC	SN	EI	DI	BN	MC	CC	TA	DS	CH	GN	SD	GE	TM	MQ	PR	MI	OA	HC	HP	DA	
J	BCI:BCI200000527705	11027439			Endocrine correlates of male breast cancer risk: A case-control study in Athens, Greece		Petridou, E.; Giokas, G.; Kuper, H.; Mucci, L. A.; Trichopoulos, D.									British Journal of Cancer		2000	November, 2000	83	9	1234-1237	1234	1237							We studied the relation of certain endocrine-related variables among 23 cases of male breast cancer and 76 apparently healthy male controls. There were significant inverse associations with smoking (P = 0.03), birth order (P = 0.02) and reported frequency of orgasms in later life (P = 0.0004). The study provides strong indirect evidence that endocrine factors are important in the aetiology of male breast cancer.				PETRIDOU, ELENI/0000-0003-3695-3439										0007-0920		10.1054/bjoc.2000.1467																		
J	BCI:BCI200000496293				The needs of male BRCA1 and BRCA2 mutation carriers		Hanna, D. E.; Liede, A.; Metcalfe, K.; Hoodfar, E.; Snyder, C.; Durham, C.; Lynch, H.; Narod, S. A.									American Journal of Human Genetics		2000	October, 2000	67	4 Supplement 2	91	91																						0002-9297																				
J	BCI:BCI200100406576				Joint Meeting of SIAPEC-IAP (Italian Society of Pathological Anatomy and Diagnostic Cytology)-(International Academy of Pathology), Bolznao, Italy, May 24-27, 2000		Italian Society of Pathological Anatomy and Diagnostic Cytology; International Academy of Pathology									Pathologica (Genoa)		2000	Ottobre, 2000	92	5	338-478	338	478							This meeting contains approximately 175 mixed papers and abstracts, including 56 posters, written in English and Italian, covering topics in cytological diagnostic pathology, such as prostate cancer, colon cancer, breast cancer, gastric cancer, liver cirrhosis, neuroglial tumor, skin cancer, melanoma, sarcoma, bladder cancer, Helicobacter pylori infection, prognostic classification of tumors, gynecological Pap testing, tissue microarrays, radiology, and laboratory quality control.														0031-2983																				
J	BCI:BCI200100015907	11063806			Karyotypic findings in two cases of male breast cancer		Rudas, Margarethe; Schmidinger, Manuela; Wenzel, Catharina; Okamoto, Ichiro; Budinsky, Alexandra; Fazeny, Barbara; Marosi, Christine									Cancer Genetics and Cytogenetics		2000	September, 2000	121	2	190-193	190	193							Male breast cancer is uncommon; so far, only 10 cases with chromosome banding analysis have been published. We report the cytogenetic findings of two invasive breast cancers in two Caucasian men lacking a history of familial breast cancer and more than 70 years of age. Both had ductal carcinomas with lymphangiosis carcinomatosa and positive lymph nodes at diagnosis. Strong expression of estrogen receptor, weak expression of progesterone receptor, and lack of expression of androgen receptor by both tumors were demonstrated by immunohistochemistry, as well as lack of expression of p53 and C-ERB-B-2. The karyotypes were 45apprx46,XY,-Y(4),-7(2),+8(2),t(8;12)(q21;q24)(3),del(9)(q22) (3),del(11)(p11p14)(5),del(18)(q21)(7),t(19;20)(p10;q10)(8) (cp13) and 61apprx69,XXXY,-Y(3),del(2)(p21) (4),del(3)(p22q26)(3),-4,-4(5),+5,+5(5),dic(5;11)(p14;q23)(3),del(6)(q23)(4),del(8)(p21)(3),-9(4),-11(4), +i(12)(p10)(4),-16(3),del(17)((13)(5),del(18)(q21)(4),+19(5),+20(4)(cp7), respectively. Although the available data on male breast cancer are still very limited, our findings confirm that gain of an X chromosome, loss of the Y chromosome, gain of chromosome 5, and loss of material from chromosomes 17 and 18 are nonrandom aberrations in male breast cancer. Trisomy 8, characteristic of ductal carcinomas, was found in one case.														0165-4608		10.1016/S0165-4608(00)00254-5																		
J	BCI:BCI200100025356	11142766			Genetic analyses of male breast cancer in Israel		Sverdlov, Ronit Shiri; Barshack, Iris; Sade, Revital Bruchim Bar; Baruch, Ruth Gershoni; Hirsh-Yehezkel, Galit; Dagan, Ephrat; Feinmesser, Meora; Figer, Arie; Friedman, Eitan									Genetic Testing		2000	Fall, 2000	4	3	313-317	313	317							Male breast cancer is a rare disorder, and little is known about the molecular mechanisms associated with the tumorigenic process. We genotyped 31 Jewish Israeli males with breast cancer for the predominant Jewish BRCA1 (185delAG, 5382InsC) and BRCA2 (6174delT) germline mutations: 11 individuals from high-risk families and 20 patients unselected for family history of cancer. Two patients of the high-risk group (18.2%) displayed germline mutations: one harbored the 185delAG BRCA1 mutation, and the other the 6174delT mutation in BRCA2. None of the unselected patients displayed any mutation. In 2 patients, complete mutation analysis of the BRCA2 gene did not reveal any disease-associated mutations. We conclude that the predominant Jewish germline mutations in BRCA1/BRCA2 contribute to male breast cancer in Israel, primarily in Ashkenazi individuals with a family history of cancer.			Shiri-Sverdlov, Ronit/E-5571-2017	Shiri-Sverdlov, Ronit/0000-0002-6736-7814										1090-6576		10.1089/10906570050501579																		
J	BCI:BCI200000402146	10944127			Oncogenes and male breast carcinoma: c-erbB-2 and p53 coexpression predicts a poor survival		Pich, Achille; Margaria, Elena; Chiusa, Luigi									Journal of Clinical Oncology		2000	August, 2000	18	16	2948-2956	2948	2956							Purpose: To investigate the prognostic value of biomarkers in male breast carcinoma (MBC). Patients and Methods: Fifty patients (mean age, 62.2 years) with invasive ductal carcinoma were retrospectively studied. All patients received surgery; 35 had adjuvant postoperative therapy. The median follow-up was 59 months (range, 1 to 230 months). c-myc, c-erbB-2, p53, and bcl-2 proteins were immunohistochemically detected on sections from formalin-fixed, paraffin-embedded tissues using 9E11, CB11, DO7, and bcl-2 124 monoclonal antibodies (mAbs). Estrogen, progesterone, and androgen receptors were detected using specific mAbs. Cell proliferation was assessed by MIB-1 mAb. Results: In univariate analysis, c-myc, c-erbB-2, and p53 protein overexpression was significantly correlated with prognosis. The median survival was 107 months for c-myc-negative and 52 months for c-myc-positive patients (P = .01), 96 months for c-erbB-2-negative and 39 months for c-erbB-2-positive patients (P = .02), and 100 months for p53-negative and 33 months for p53-positive patients (P = .0008). Tumor histologic grade (P = .01), tumor size (P = .02), patient age at diagnosis (P = .03), and MIB-1 scores (P = .0004) also had prognostic value. In multivariate analysis, only c-erbB-2 and p53 immunoreactivity retained independent prognostic significance. All nine patients who did not express c-erbB-2 and p53 proteins were alive after 58 months, whereas none of the 14 patients expressing both proteins survived at 61 months follow-up (P = .0002). Conclusion: Overexpression of c-myc, c-erbB-2, and p53 proteins may be regarded as an additional prognostic factor in MBC. The combination of c-erbB-2 and p53 immunoreactivity can stratify patients into different risk groups.														0732-183X		10.1200/JCO.2000.18.16.2948																		
J	BCI:BCI200000363283				BRCA2 mutations in a Scottish male breast cancer population		Young, I. E.; MacKenzie, M. A. F.; Kurian, K. M.; Annink, C.; Back, J. M. V.; Kunkler, I. H.; Cohen, B. B.; Steel, C. M.									British Journal of Cancer		2000	July, 2000	83	Supplement 1	25	25																						0007-0920																				
J	BCI:BCI200000363296				Estrogen receptor gene polymorphisms and male breast cancer		Young, I. E.; Kurian, K. M.; MacKenzie, M. A. F.; Kunkler, I. H.; Cohen, B. B.; Steel, C. M.									British Journal of Cancer		2000	July, 2000	83	Supplement 1	36	36																						0007-0920																				
J	BCI:BCI200100026742				Brca-1 and brca-2 gene mutation in male breast cancer		Sela, E.; Bitteman, A.; Fares, F.; Kovacs, Z.; Peleg, T.; Renart, G.; Lefel, O.; Willhelm, R.; Cohen, O.									European Surgical Research		2000	June, 2000	32	Suppl. 1	95	95																						0014-312X																				
J	BCI:BCI200100073919	11210335			Rectus abdominis myocutaneous flap in reconstruction for advanced male breast cancer: Case report		Igun, G. O.									Central African Journal of Medicine		2000	May, 2000	46	5	130-132	130	132							A case of advanced male breast cancer which masqueraded as recurrent abscess of the right breast is presented to highlight the role of contra-lateral rectus abdominis pedicled myocutaneous flap in providing adequate skin and soft tissue cover in male breast reconstruction. This was carried out for this patient following a modified radical mastectomy for stage III (T2b, N2, M0) intraductal carcinoma of the breast. The patient has remained well without clinical features of distant metastasis at a follow up period of two years despite periodic excision of locally recurrent cancer nodules from the affected breast.														0008-9176																				
J	BCI:BCI200000206976	10755395			A polymorphic tetranucleotide repeat in the CYP19 gene and male breast cancer		Young, I. E.; Kurian, K. M.; MacKenzie, M. A. F.; Kunkler, I. H.; Cohen, B. B.; Hooper, M. L.; Wyllie, A. H.; Steel, C. M.									British Journal of Cancer		2000	April, 2000	82	7	1247-1248	1247	1248							The CYP19 gene codes for the aromatase enzyme that is involved in the synthesis of oestrogens. This case-control study examines the relationship between a tetranucleotide repeat sequence in the CYP19 gene and the development of male breast cancer. No significant differences were found between male breast cancer cases and controls.														0007-0920																				
J	BCI:BCI200000190941	10731589			Cytogenetic heterogeneity and clonal evolution in synchronous bilateral breast carcinomas and their lymph node metastases from a male patient without any detectable BRCA2 germline mutation		Adeyinka, Adewale; Mertens, Fredrik; Bondeson, Lennart; Garne, Jens Peter; Borg, Ake; Baldetorp, Bo; Pandis, Nikos									Cancer Genetics and Cytogenetics		2000	April 1, 2000	118	1	42-47	42	47							Two synchronous bilateral breast carcinomas and their matched lymph node metastases from a 70-year-old man were cytogenetically analyzed. All four tumors were near-diploid, and except for the primary tumor from the right breast, had a 45,X,-Y clone in common. The loss of the Y chromosome was, however, common to all four tumors, whereas metaphase cells from peripheral blood lymphocytes showed a normal 46,XY chromosome complement. The primary tumor from the right breast was monoclonal, with loss of the Y chromosome and gain of 1q, whereas its metastasis had two related clones: the 45,X,-Y clone, and the other a more complex version of the clone in the primary tumor, with inv(3), -14, and del(16)(q13) as additional changes. The primary tumor from the left breast was polyclonal with three unrelated clones: 45,X,-Y/45,XY,-18/47,XY,+20, two of which were present in its metastasis. DNA flow cytometric studies showed diploidy for both primary tumors. No mutation in the BRCA2 gene was found on analysis of DNA from peripheral blood lymphocytes. The present findings show that del(16)(q13) is a recurrent finding among male breast carcinomas and that some of the primary cytogenetic abnormalities, as well as the pattern of chromosomal changes during the progression of sporadic breast carcinoma in the male, are similar to those in the female. In addition, the loss of the Y chromosome in the tumors but not in peripheral blood lymphocytes, suggests a possible role for this abnormality in the pathogenesis of male breast carcinoma.				Mertens, Fredrik/0000-0002-6278-5232										0165-4608		10.1016/S0165-4608(99)00150-8																		
J	BCI:BCI200000270307				Prognostic factors in male breast cancer		Luqmani, Yunus A.; Temmim, Labiba; Jarallah, Mohammed; Juma, Ibtissam; Mathew, Manoj									Proceedings of the American Association for Cancer Research Annual Meeting		2000	March, 2000		41	741	741																						0197-016X																				
J	BCI:BCI200000168960	10712104			The CAG repeat within the androgen receptor gene in male breast cancer patients		Young, I. E.; Kurian, K. M.; MacKenzie, M.A.F.; Kunkler, I. H.; Cohen, B. B.; Hooper, M. L.; Wyllie, A. H.; Steel, C. M.									Journal of Medical Genetics		2000	Feb., 2000	37	2	139-140	139	140																					0022-2593		10.1136/jmg.37.2.139																		
B	BCI:BCI200000442629				Gynecomastia		Carlson, Harold E.		Morley, John E.; van den Berg, Lucretia							Contemporary Endocrinology; Endocrinology of aging	Contemporary Endocrinology	2000		20		151-159	151	159																								0-89603-756-8 (cloth)																	
J	BCI:BCI200100042956	10783962			Choroidal neovascular membrane: A late complication of inactive Toxocara chorioretinitis		Monshizadeh, Ramin; Ashrafzadeh, Mohammad T.; Rumelt, Shimon									Retina		2000		20	2	219-220	219	220																					0275-004X		10.1097/00006982-200002000-00022																		
J	BCI:BCI199900480155	10487625			A polymorphism in the CYP17 gene is associated with male breast cancer		Young, I. E.; Kurian, K. M.; Annink, C.; Kunkler, I. H.; Anderson, V. A.; Cohen, B. B.; Hooper, M. L.; Wyllie, A. H.; Steel, C. M.									British Journal of Cancer		1999	Sept., 1999	81	1	141-143	141	143							The CYP17 gene codes for the cytochrome P450c17alpha enzyme that is involved in the synthesis of oestrogens. This case-control study from the South East of Scotland shows that a polymorphism of the CYP17 gene is associated with an increased risk of male breast cancer.														0007-0920		10.1038/sj.bjc.6690663																		
J	BCI:BCI199900533755				Male breast cancer: New prognostic factors?		Afonso, N.; Pereira, D.; Silva, C.; Lopes, C.									European Journal of Cancer		1999	Sept., 1999	35	SUPPL. 4	S93	S93																						0959-8049		10.1016/S0959-8049(99)80744-8																		
J	BCI:BCI199900421849	10615237			Incidence of malignant tumours in relatives of BRCA1 and BRCA2 germline mutation carriers		Johannsson, O.; Loman, N.; Moller, T.; Kristoffersson, U.; Borg, A.; Olsson, H.									European Journal of Cancer		1999	Aug., 1999	35	8	1248-1257	1248	1257							We investigated cancer incidence between 1958 and 1995 in 1873 individuals belonging to 29 consecutively identified BRCA1 and 20 BRCA2 associated families from Southern Sweden using data from parish and local tax authorities, as well as the Swedish Cancer Registry, Cause of Death Registry and Census Registry. 150 malignant tumours were analysed from 1145 relatives in the BRCA1 families and 87 tumours were analysed from 728 relatives in the BRCA2 families. After excluding index cases which led to the mutation analysis, the incidence for all malignant tumours was significantly increased for both BRCA1- standardised morbidity rate, SMR, 1.98, 95% confidence interval (CI) 1.59-2.45; P < 0.0001 and BRCA2- (SMR 1.79, 95% CI 1.35-2.31; P < 0.0001) associated family members. For women in BRCA1-associated families, the incidence of breast cancer (SMR 3.76, 95% CI 2.29-5.80, P < 0.0001), ovarian cancer (SMR 15.49, 95% CI 9.46-23.92, P < 0.0001), stomach cancer (SMR 5.86, 95% CI 1.60-15.01, P= 0.005) were significantly increased. Amongst men only invasive squamous cell cancer of the skin was significantly increased (SMR 6.02, 95% CI 1.96-14.05, P = 0.002). In BRCA2 associated families, female breast cancer (SMR 3.03, 95% CI 1.61-5.18, P = 0.0005) was increased after exclusion of index cases. If these were included, ovarian cancer (SMR 5.16, 95% CI 1.89-11.24, P = 0.001), invasive cervical cancer (SMR 4.21, 95% CI 1.15-10.79, P = 0.016), male breast cancer (SMR 290.52, 95% CI 125.42-572.43, P < 0.0001), and prostate cancer (SMR 2.21, 95% CI 0.89-4.56, P = 0.042) were significantly increased. The increased risk for ovarian cancer in BRCA2 related families were limited to the cases leading to mutation analysis. Our data suggest that apart from breast and ovarian cancer, the incidence of other cancer types do not appear to be greatly increased in BRCA1- and BRCA2-associated families and does not warrant specific clinical follow-up in carriers.														0959-8049		10.1016/S0959-8049(99)00135-5																		
J	BCI:BCI200000270238				Radiotherapy of male breast cancer		Hoeller, U.; Hoecht, St.; Runkel, S.; Nausner, M.; Hinkelbein, W.									Onkologie		1999	Aug., 1999	22	4	304-307	304	307							Background: Male breast cancer (MBC) is a rare disease. This study reports the results of a treatment including radiotherapy of a single institution. Material and Methods: The hospital charts of 23 patients with nonmetastatic MBC treated from 1971 to 1991 were reviewed. The tumor was located centrally or medially in 10 patients. Tumor classification: Tis C3 n = 1, pT1 n = 2, pT2 n = 8, T2 C3 n = 1, pT3 n=4, pT4 n=6, unknown n=1, cN0 n=8, cN+ n=1, pN0 n = 5, pN+ n = 9. Biopsy only was performed in 2 patients, tumorectomy in 2 patients and radical or modified radical mastectomy in 19 patients. Radiotherapy was given to the chest wall (median total dose 46 Gy) in all patients but two (who had only irradiation of the nodes) and to the axiliary/supraclavicular nodes (median total dose 48 Gy) in all patients but two (who had only chest wall irradiation). In 5 patients radiation of the mammaria interna nodes was added to the supraclavicular field (median total dose 48 Gy). 5 patients with known receptor status were treated with adjuvant hormone therapy. Median follow-up was 62 (6-182) months. Results: 19 patients died, 15 with tumor. The median overall survival time was 63 months, the disease-specific 5-year and 10-year survival rate was 69% and 35%, respectively. There were 3 chest wall relapses in one of two nonirradiated patients and in one of two only irradiated patients, respectively. Distant metastases occurred in 12 patients. Conclusion: This study supports adjuvant radiotherapy for treatment of advanced male breast cancer.														0378-584X																				
J	BCI:BCI199900302099	10505028			Mutation analysis of BRCA1 and BRCA2 in Turkish cancer families: A novel mutation BRCA2 3414del4 found in male breast cancer		Balci, A.; Huusko, P.; Paakkonen, K.; Launonen, V.; Uner, A.; Ekmekci, A.; Winqvist, R.									European Journal of Cancer		1999	May, 1999	35	5	707-710	707	710							Since the identification of the BRCA1 and BRCA2 breast-ovarian cancer susceptibility genes, mutation analyses have been carried out in different populations. Here we screened 15 Turkish breast and breast-ovarian cancer families for mutations in both genes by conformation-sensitive gel electrophoresis (CSGE) and the protein truncation test (PTT), followed by DNA sequencing. Three families included a male breast cancer case, one without family history. Three germline mutations were identified, two in BRCA1 and one in BRCA2. The two BRCA1 mutations, 5382insC and 5622C fwdarw T, were found in breast-ovarian cancer families. The BRCA2 3414delTCAG is a novel mutation detected in a site-specific breast cancer family that included 1 case of male breast cancer. These first results of Turkish families show that the frequency of germline BRCA1 or BRAC2 mutations appears to be high in families with at least 3 breast and/or ovarian cancer cases.														0959-8049		10.1016/S0959-8049(99)00014-3																		
J	BCI:BCI199900166920	10070953			High frequency of germ-line BRCA2 mutations among Hungarian male breast cancer patients without family history		Csokay, Bela; Udvarhelyi, Nora; Sulyok, Zoltan; Besznyak, Istvan; Ramus, Susan; Ponder, Bruce; Olah, Edith									Cancer Research		1999	March 1, 1999	59	5	995-998	995	998							To determine the contribution of BRCA1 and BRCA2 mutations to the pathogenesis of male breast cancer in Hungary, the country with the highest male breast cancer mortality rates in continental Europe, a series of 18 male breast cancer patients and three patients with gynecomastia was analyzed for germ-line mutations in both BRCA1 and BRCA2. Although no germ-line BRCA1 mutation was observed, 6 of the 18 male breast cancer cases (33%) carried truncating mutations in the BRCA2 gene. Unexpectedly, none of them reported a family history for breast/ ovarian cancer. Four of six truncating mutations were novel, and two mutations were recurrent. Four patients (22%) had a family history of breast/ovarian cancer in at least one first- or second-degree relative; however, no BRCA2 mutation was identified among them. No mutation was identified in either of the genes in the gynecomastias. These results provide evidence for a strong genetic component of male breast cancer in Hungary.			Susan, Ramus/C-1607-2008	Ramus, Susan/0000-0003-0005-7798										0008-5472																				
J	BCI:BCI200000141306				The plasminogen activation system in the male breast cancer		Moredo-Anelli, TF; Torloni, H,; Machado, JA; Nonogaki, S; Brentani, MM; Brentani, RR									Breast Cancer Research and Treatment		1999		57	1	52	52																						0167-6806																				
J	BCI:BCI200000141307				Cyclin D1 expression is highly correlated to histopathologic features in male breast cancer		Moredo-Anelli, TF; Torloni, H.; Machado, JA; Nonogaki, S.; Brentani, MM; Brentani, RR									Breast Cancer Research and Treatment		1999		57	1	52	52																						0167-6806																				
J	BCI:BCI199900240138	10206076			Male breast cancer in the hereditary nonpolyposis colorectal cancer syndrome		Boyd, Jeff; Rhei, Esther; Federici, Mark G.; Borgen, Patrick I.; Watson, Patrice; Franklin, Barbara; Karr, Beth; Lynch, Jane; Lemon, Stephen J.; Lynch, Henry T.									Breast Cancer Research and Treatment		1999	Jan., 1999	53	1	87-91	87	91							A male member of a large HNPCC kindred, affected by primary malignancies of the breast and colon, was identified. This individual was found to harbor a germline mutation of the MLH1 mismatch repair gene previously shown to segregate with disease in this kindred. The breast tumor exhibited somatic reduction to homozygosity for the MLH1 mutation, and microsatellite instability was evident in the breast tumor. We conclude that hereditary male breast cancer can occur as an integral tumor in the HNPCC syndrome.														0167-6806		10.1023/A:1006030116357																		
J	BCI:BCI199900127946				Androgen receptor (AR) expression in male breast carcinomas (MBC): Prognostic significance		League, A. A.; Gansler, T.; Derose, P. B.; Cohen, C.									Modern Pathology		1999	Jan., 1999	12	1	25A	25A																						0893-3952																				
J	BCI:BCI199900436468				Male breast cancer. A review of the literature. A case report		Garcia Ruiz, J. A.									Oncologia (Madrid)		1999		22	4	178-187	178	187							Purpose: A review is carried out regarding the information available on male breast cancer, in relationship to epidemiological data, histopathological characteristics, clinical aspects, diagnostic methods, therapeutic procedures, and prognostic factors of the disease. Material and methods: A case of breast cancer is presented in a 65-year-old man. The tumor was located in the retroareolar region, with a size of 5 X 3 cm. Results: The diagnostic study showed a ductal invasive carcinoma, with negative axillary lymph nodes. Radical mastectomy was performed followed by postoperative irradiation of the chest wall and hormonal therapy. Six months after surgery the patient was disease-free. Conclusions: Several facts have been emphasized, including the involvement of genetic, hormonal and environmental factors for breast cancer development in males, the sex differences, and the prognostic factors.														0378-4835																				
J	BCI:BCI199800440202	9861181			Case-control study of occupational exposures and male breast cancer		Cocco, P.; Figgs, L.; Dosemeci, M.; Hayes, R.; Linet, M. S.; Hsing, A. W.									Occupational and Environmental Medicine		1998	Sept., 1998	55	9	599-604	599	604							Objective-To investigate whether risk of male breast cancer is associated with workplace exposures. Methods-A case-control study of 178 cases of male breast cancer and 1041 controls was carried out with data from the United States national mortality followback survey, which collected questionnaire information from proxy respondents of a 1% sample of all 1986 United States deaths among subjects aged 25-74 years. Occupational exposure to electromagnetic fields, high temperatures, polycyclic aromatic hydrocarbons (PAHs), herbicides, other pesticides, and organic solvents was assessed by applying job-exposure matrices, based on the 1980 United States census occupation and industry codes, to the longest job held by study subjects as reported by the informants. A socioeconomic status index was created by combining information on annual family income, education, assets, and occupation to assess the association of socioeconomic status with male breast cancer. Relative risks were derived from logistic regression modelling, which included age, socioeconomic status, marital status, and body mass index, as well as occupational exposures. Results-Risk of male breast cancer increased significantly with increasing socioeconomic status index (test for trend: p < 0.01), but the risks associated with individual socioeconomic status variables were smaller and the trends were not significant. A significant increase in risk of male breast cancer was associated with employment in blast furnaces, steel works, and rolling mills (odds ratio (OR) 3.4; 95% confidence interval (95% CI) 1.1 to 10.1, based on six cases), and motor vehicle manufacturing (OR 3.1; 95% CI 1.2 to 8.2, based on seven cases). However, exposures to electromagnetic fields, high temperature, PAHs, herbicides, other pesticides, and organic solvents were not associated with risk of male breast cancer. Conclusions-The role of workplace exposures in increasing risk of breast cancer among men employed in motor vehicle manufacturing and in blast furnaces, steel works, and rolling mills deserves further investigation. The finding on socioeconomic status suggests that, as well as reproductive factors, other lifestyle factors such as diet that may be related to high socioeconomic status in men should be investigated further.														1351-0711		10.1136/oem.55.9.599																		
J	BCI:BCI199900401435	10352495			Two-step approach for the operation of male breast cancer: Report of a case at high risk for surgery		Uematsu, Masahisa; Okada, Masayoshi; Ataka, Keiji									Kobe Journal of Medical Sciences		1998	Aug., 1998	44	4	163-168	163	168							We report herein the rare case of a 61-year-old man with a history of dissecting aortic aneurysm as well as right breast cancer. He complained of abdominal pain due to a progress of aortic dissection in preparation for the radical operation for breast cancer. Blood pressure was initially controlled and he was administered a simple mastectomy under local anesthesia. One month after the first operation, a radical operation for breast cancer was successfully performed. The tumor was in stage II, and two years after the operation, the patient remained free of recurrent disease. This two-step approach for the operation of male breast cancer may be used as a treatment of breast cancer if a patient is too frail for normal surgery.														0023-2513																				
J	BCI:BCI199800394159				Male breast disease		Gately, C. A.									Breast		1998	June, 1998	7	3	121-127	121	127							A variety of benign and malignant breast conditions affect the male breast. Gynaecomastia is common in puberty and old age and only when it is progressive or presents outwith these age groups are specific investigations indicated. Male breast cancer accounts for approximately 0.7% of all breast cancers. Lifetime risk for a male with an affected mother and sister is 2.3% and some of the families carry the BRACA2 gene. Infection is uncommon but when it does occur, causes include smoking in periareolar sepsis.														0960-9776		10.1016/S0960-9776(98)90020-0																		
J	BCI:BCI199800398228	9684707			Risk factors for male breast cancer (United States)		Hsing, Ann W.; McLaughlin, Joseph K.; Cocco, Pierluigi; Chien, Harvey T. Co; Fraumeni, Joseph F., Jr.									Cancer Causes and Control		1998	May, 1998	9	3	269-275	269	275							Objectives: The etiology of male breast cancer is obscure, although an excess risk has been associated with Klinefelter syndrome, testicular disorders, benign breast disease including gynecomastia, use of exogenous estrogens, radiation, and a family history of male or female breast cancer. We conducted a case-control study to investigate risk factors further for breast cancer in men. Methods: Based on data from the 1986 National (United States) Mortality Followback Survey (NMFS) of almost 20,000 deceased adults (age 25 years or over), we compared information obtained from next-of-kin interviews of 178 men who died of breast cancer with that of 512 male controls who died of other causes. Information was obtained on selected demographic and other factors, including diet, exercise, occupation, height and weight, and use of tobacco and alcohol. Results: Increased risks were found for men who were described by their next-of-kin as very overweight (odds ratio (OR) = 2.3, 95 percent confidence interval (CI) = 1.1-5.0). The risks associated with the three upper quartiles of body mass index (BMI) (wt/ht) were 1.3, 1.6, and 2.3, respectively, with a significant dose-response relationship (P < 0.01). An excess risk was also associated with limited exercise (OR = 1.3, CI = 0.8-2.0). Consumption of red meat was associated with an increased risk, and consumption of fruits and vegetables with a decreased risk, although the trends were not significant. No association was found for tobacco or alcohol use, but an excess risk was associated with higher levels of socioeconomic status (SES) (OR = 1.8, CI = 1.1-3.0). Conclusions: Our study suggests that obesity increases the risk of male breast cancer, possibly through hormonal mechanisms, while dietary factors, physical activity, and SES indicators also deserve further investigation.														0957-5243		10.1023/A:1008869003012																		
J	BCI:BCI199800305903				Therapeutic strategies in male breast cancer		Stierer, M.									Onkologie		1998	April, 1998	21	2	160-166	160	166							Male breast cancer represents 1% of all cancers in men. Increased age and advanced stage at the time of diagnosis as well as a high percentage of estrogen receptor-containing hormone-sensitive tumors represent specific features. In primary male breast cancer modified radical mastectomy proved to be the standard surgical approach. In case of circumscript invasion of underlying muscles, additional local excision may be sufficient. In tumors presenting with extensive invasion, a combined modality approach (preoperative chemotherapy, toilet mastectomy, chest wall irradiation) should be used preferably to traditional radical mastectomy. Local failure rate can be reduced by postoperative irradiation and can be advocated after removal of locally advanced tumors, especially in case of concomitant infiltration of dermis and/or chest wall or in case of increased number of involved axillary lymph nodes. Tumorectomy with axillary dissection and postoperative radiotherapy may be applied in selected cases of very small tumors without nipple involvement. Systemic adjuvant therapy is advisable in the presence of involved axillary lymph nodes; tamoxifen for receptor-positive patients and combination chemotherapy for receptor-negative patients should be given. Application in stage I patients should be individualized, following the guidelines of the consensus conference, St. Gallen 1995. First-line hormonal therapy for metastatic disease is tamoxifen for estrogen receptor-positive patients followed by LH-RH analogs + antiandrogens, progestins, orchidectomy, or aminoglutethimide. The validity of selective aromatase inhibitors remains to be clarified, their use in male breast cancer should be considered. Receptor-negative tumors and those rapidly progressing should be treated with combination chemotherapy. This is also true for primary or secondary failures after hormonal treatment. Receptor-positive but aggressive metastatic disease can be treated by combined chemo-hormone therapy.														0378-584X		10.1159/000026799																		
J	BCI:BCI199800168067	9500439			An interstitial tandem duplication of 9p23-24 coexists with a mutation in the BRCA2 gene in the germ line of three brothers with breast cancer		Savelyeva, Larissa; Claas, Andreas; Gier, Simone; Schlag, Peter; Finke, Lothar; Mangion, Jonathan; Stratton, Michael R.; Schwab, Manfred									Cancer Research		1998	March 1, 1998	58	5	863-866	863	866							Germ-line mutations of the BRCA2 gene account for the majority of families with both male and female breast cancer. However, among independently ascertained families with the same mutation, cases of male breast cancer often appear to cluster in a single family or in a particular branch of one family. This suggests that the risk of male breast cancer conferred by BRCA2 mutations may be modified by other genetic or environmental factors. We report a family in which three brothers with breast cancer carry in their germ line two genetic abnormalities: an insertion A at nucleotide 2041 in exon 10 of BRCA2, which leads to premature termination of the encoded protein at codon 615, and a tandem interstitial duplication involving chromosome bands 9p23-24. We propose that the coexistence of this rare chromosomal abnormality with BRCA2 mutation may be augmenting the risk of male breast cancer conferred by the BRCA2 mutation.														0008-5472																				
J	BCI:BCI199800461679				Male breast cancer in the province of Ontario: A sixty year review		Franssen, E.; Bowen, J.; Cross, P.; Kotalik, J.; Radwan, J.; Schneider, K.; Shelley, W.; Whelan, T.									Clinical and Investigative Medicine		1998			SUPPL.	S93	S93																						0147-958X																				
