PT	UT	PM	DT	LT	TI	FT	AU	CA	BA	BE	PN	AE	DG	PC	PL	SO	SE	PY	PD	VL	IS	PS	BP	EP	LA	ME	CT	CL	CY	SP	AB	C1	EM	RI	OI	U1	U2	CR	NR	TC	Z9	PU	PA	SC	SN	EI	DI	BN	MC	CC	TA	DS	CH	GN	SD	GE	TM	MQ	PR	MI	OA	HC	HP	DA	
J	BCI:BCI200300516730	12918077			Oral contraceptive use and risk of breast cancer by histologic type.		Newcomer, Laura M. (lnewcome@fhcrc.org) ; Newcomb, Polly A.; Trentham-Dietz, Amy; Longnecker, Matthew P.; Greenberg, E. Robert									International Journal of Cancer		2003	10 October, 2003	106	6	961-964	961	964							We examined the association between oral contraceptive use and risk of specific breast cancer histopathologies in a large, multi-center, population-based, case-control study. Women younger than age 75 with a new diagnosis of invasive breast cancer were identified from 4 statewide tumor registries. We compared women with lobular (n=493) and ductal carcinoma (n=5,510) to randomly selected controls (n=9,311). Odds ratios (OR) and 95% confidence intervals (CI) for each histologic type were estimated using polytomous logistic regression, adjusted for other breast cancer risk factors. Current oral contraceptive use was associated with increased risk of lobular carcinoma (OR=2.6, 95% CI=1.0-7.1) and there was a significant trend (p=0.017) of increased risk with more recent use. Oral contraceptive use was not clearly associated with ductal carcinoma (OR=1.2, 95% CI=0.8-1.9). These results suggest that the association between oral contraceptive use and risk of breast cancer may vary by histologic type.				Longnecker, Matthew/0000-0001-6073-5322										0020-7136		10.1002/ijc.11307																		
J	BCI:BCI200300549357	14517838			Reduced expression of oestrogen receptor beta in invasive breast cancer and its re-expression using DNA methyl transferase inhibitors in a cell line model.		Skliris, George P.; Munot, Kailas; Bell, Sandra M.; Carder, Pauline J.; Lane, Sally; Horgan, Kieran; Lansdown, Mark R. J.; Parkes, Alicia T.; Hanby, Andrew M.; Markham, Alexander F.; Speirs, Valerie (v.speirs@leeds.ac.uk)									Journal of Pathology		2003	October 2003	201	2	213-220	213	220							To gain insights into the possible role of oestrogen receptor (ER) beta in breast carcinogenesis, immunohistochemical analysis of ER beta was performed on 512 breast specimens encompassing normal (n=138), pure ductal carcinoma in situ (n=16), invasive cancers (n=319), lymph node metastases (n=31), and recurrences (n=8). Real-time polymerase chain reaction (PCR) was used to investigate the methylation status of the ER beta gene in the ER beta negative breast cancer cell lines SkBr3 and MDA-MB-435. A gradual reduction in, but not a complete loss of, ER beta expression was observed during the transition from normal and pre-invasive lesions to invasive cancers, where ER beta was lost in 21% of cases. This was more pronounced in invasive ductal than in lobular carcinomas, a significantly higher proportion of which were ER beta-positive (74% compared with 91%, respectively, p=0.0004). Examination of paired primary cancers with their axillary lymph node metastases showed that if ER beta was present in the primary tumour, it persisted in the metastasis. Treatment of ER beta-negative cell lines with DNA methyl transferase inhibitors restored ER beta expression, providing experimental evidence that silencing of ER beta in breast carcinomas could be due to promoter hypermethylation. These results suggest that loss of ER beta expression is one of the hallmarks of breast carcinogenesis and that it may be a reversible process involving methylation.														0022-3417		10.1002/path.1436																		
J	BCI:BCI200300544334	12907138			Levels of expression of lipoxygenases and cyclooxygenase-2 in human breast cancer.		Jiang, Wen G. (jiangw@cf.ac.uk) ; Douglas-Jones, Anthony; Mansel, Robert E.									Prostaglandins Leukotrienes and Essential Fatty Acids		2003	October 2003	69	4	275-281	275	281							Lipoxygenases and cyclooxygenase are key mediators of arachidonic acid metabolism. The eicosanoids metabolites from these oxygynases have been shown to regulate the growth and death of cancer cells. This study determined the level of expression of 5-, 12-, 15-lipoxygenase and cyclooxygenase-2 expression in a cohort of breast cancer patients and their correlation with clinical outcomes. Compared with normal breast tissues, tumour tissues exhibited a significantly higher levels of 12-lipoxygenase and cyclooxygenase-2 (P<0.05), and significantly lower level of 15-lipoxygenase (P=0.05). Lobular carcinomas had a higher level of cyclooxygenase-2 and lower level of 15-lipoxygenase than ductal carcinomas. The lowest level of 15-lipoxygenase was seen in TNM3 and TNM4 tumours and from patients who died of breast cancer. Levels of 12- and 5-lipoxygenases were also particularly high in tumours from patients who died of breast cancer. This study shows that human breast tumours aberrantly express lipoxygenases and cyclooxygenase-2 and that decreased level of 15-lipoxygenase and raised level of cyclooxygenase-2 and 12-lipoxygenase has prognostic value in patients with breast cancer.			Jiang, Wen/B-1293-2010	Jiang, Wen/0000-0002-3283-1111										0952-3278		10.1016/S0952-3278(03)00110-8																		
J	BCI:BCI200400014648	12966422			Early changes in apoptosis and proliferation following primary chemotherapy for breast cancer.		Archer, C. D. (Caroline.Archer@porthosp.nhs.uk) ; Parton, M.; Smith, I. E.; Ellis, P. A.; Salter, J.; Ashley, S.; Gui, G.; Sacks, N.; Ebbs, S. R.; Allum, W.; Nasiri, N.; Dowsett, M.									British Journal of Cancer		2003	15 September, 2003	89	6	1035-1041	1035	1041							Patients undergoing primary chemotherapy for invasive breast cancer consented to a core biopsy of the invasive breast primary pre- and 24 h postchemotherapy. The resulting tissue was analysed for apoptosis, Ki67, ER and HER-2 using immunohistochemical techniques. These data were then used to evaluate the relationship between these biological markers and response to chemotherapy and overall survival. Response rate to chemotherapy in this group was 86%, 16 patients (25%) achieved a clinical complete response and 41 (63%) a partial response. Prechemotherapy there was a significant correlation between Ki67 and apoptotic index (AI), r=0.6, (P<0.001). A significant rise in AI (P<0.001), and fall in Ki67 (P=0.002) was seen 24 h following chemotherapy. No relationship was seen between pretreatment AI and clinical response, but higher Ki67 and growth index (Ki67/AI ratio, GI) did correlate with clinical response (both r=0.31, P<0.025). No correlation was seen between the change in AI or Ki67 at 24 h and clinical response or survival. Significant changes in apoptosis and proliferation can be demonstrated 24 h following chemotherapy, but these changes do not relate to clinical response or outcome in this study. Pretreatment proliferation and GI are however predictive of response to chemotherapy in breast cancer.														0007-0920		10.1038/sj.bjc.6601173																		
J	BCI:BCI200400097891				Breast cancer in the elderly: Epidemiological characteristics and treatment approach.		Bekic, A. Jovicevic; Konstantinovic, Z. Neskovic; Markovic, I.; Jovicevic, D.									EJC Supplements		2003	September 2003	1	5	S115	S115																						1359-6349																				
J	BCI:BCI200400097884				Anthracyclin-based neoadjuvant chemotherapy for large breast carcinoma: Predictors and significance of breast preserving surgery.		Rouzier, R.; Spielmann, M.; Mathieu, M. C.; Marsiglia, H.; Youmsi, E.; Garbay, J. R.; Delaloge, S.									EJC Supplements		2003	September 2003	1	5	S113	S113																						1359-6349		10.1016/S1359-6349(03)90400-9																		
J	BCI:BCI200300441620				Cytoplasmic accumulation of p120 catenin and lack of E-cadherin expression characterize lobular breast carcinoma from pre-invasive to metastasic lesions.		Sarrio, Jose David; Moreno-Bueno, Gema; Hardisson, David; Esteller, Manel; Palacios, Jose									Proceedings of the American Association for Cancer Research Annual Meeting		2003	July 2003	44		67-68	67	68																					0197-016X																				
J	BCI:BCI200300498471				Delineation of genome copy number changes in pre-invasive and invasive lobular neoplasia by comparative genomic hybridization to cDNA microarrays.		Arneson, Nona C. R.; Warren, Keisha; Pintilie, Melania; Bane, Anita; O'Malley, Francis; Bull, Shelley; Done, Susan J.									Proceedings of the American Association for Cancer Research Annual Meeting		2003	July 2003	44		1145	1145																						0197-016X																				
J	BCI:BCI200300245392	12640687			Important increase of invasive lobular breast cancer incidence in Geneva, Switzerland.		Verkooijen, Helena Marieke; Fioretta, Gerald; Vlastos, Georges; Morabia, Alfredo; Schubert, Hyma; Sappino, Andre-Pascal; Pelte, Marie-Francoise; Schafer, Peter; Kurtz, John; Bouchardy, Christine (christine.bouchardymagnin@imsp.unige.ch)									International Journal of Cancer		2003	10 May, 2003	104	6	778-781	778	781							A recent paper from the United States reported a sharp and unexplained increase in invasive lobular breast cancer incidence since 1977 (Li et al., Cancer 2000;88:2561-9). We investigated if this trend was also present in Geneva, Switzerland, where breast cancer incidence is one of the highest in Europe. We analyzed trends in breast cancer incidence according to histologic subtype, age and stage, to clarify the pattern. Our population-based study includes all histologically confirmed invasive breast carcinomas (n = 6,247) recorded between 1976 and 1999 at the Geneva Cancer Registry. Breast histology was classified as ductal carcinoma, lobular carcinoma and other. Incidence trends were studied by log-linear regression analyses. Models including effects of age, period and birth cohorts were used to describe rising incidence trends. The incidence of ductal carcinoma increased 1.2% per year (ptrend < 0.001) from 85.2 to 110.1/100,000. This increase concerned women aged 50-69 years and early-stage tumors. Lobular cancer incidence increased disproportionately (14.4% per year, ptrend < 0.01) and rose from 2.9 to 20.5/100,000. This increase affected all age categories and both localized and advanced stages. In addition, a strong age-cohort effect was present (p < 0.05), and women aged 50-59 years born after 1944 experienced the most marked increase. Our study shows a disproportionate increase of lobular breast cancer incidence compared to ductal cancer incidence. Contrary to ductal cancer, trends for lobular cancer are unlikely to be explained by increased use of screening mammography. Other explanations must be researched, in particular the role played by hormone replacement therapy.														0020-7136		10.1002/ijc.11032																		
J	BCI:BCI200300513030	12879601			Expression of cell-cell adhesion molecules of E-cadherin and beta-catenin in infiltrating breast carcinoma.		Chipysheva, T. A.; Gelstein, V. I.; Ermilova, V. D.; Vishnevskaya, Ya. V.; Vasilyev, Yu. M.									Arkhiv Patologii		2003	May-June 2003	65	3	3-7	3	7							Distribution of cell-cell adhesion molecules of E-cadherin (EC) and beta-catenin (BC) infiltrating breast carcinoma (BC) and markers of epithelium, basal membrane has been studied by immunofluorescence in 50 infiltrating BC tissue samples including 17 ductal carcinomas, 23 lobular carcinomas and 10 combined carcinomas. Two types of EC-BC structure alterations were found: homogeneity disorder accompanied by appearance of local thickening and gaps or complete lack of these structures. Alterations of type 1 were found in all the analyzed samples of ductal and combined carcinomas and partially in lobular carcinomas, in in situ structures and in invasion components as well. Alterations of type 2 were found in 16 cases of lobular carcinomas of 23 examined. Our data suggest the existence of two groups of lobular BC: carcinomas with partial depletion of EC-BC structures and carcinomas which lost these structures. Further investigations are needed to evaluate clinical importance of the difference found.														0004-1955																				
J	BCI:BCI200300174753	12636465			Trends in incidence rates of invasive lobular and ductal breast carcinoma.		Li, Christopher I. (cili@fhcrc.org) ; Anderson, Benjamin O.; Daling, Janet R.; Moe, Roger E.									JAMA (Journal of the American Medical Association)		2003	March 19, 2003	289	11	1421-1424	1421	1424							Context Research has suggested that use of combined estrogen and progestin hormone replacement therapy (CHRT) increases breast cancer risk and that CHRT use is more strongly associated with the risk of invasive lobular breast carcinoma than that of invasive ductal carcinoma. Lobular carcinoma is less common than ductal carcinoma but can be more difficult to diagnose because of its subtle elusive infiltrative pattern. Objective To evaluate trends in invasive lobular and ductal carcinoma incidence rates from 1987 through 1999, during which time use of CHRT increased in the United States. Design Descriptive epidemiologic study. Setting Nine cancer registries that participate in the Surveillance, Epidemiology, and End Results (SEER) program of the National Cancer Institute and that cover Atlanta, Ga; Detroit, Mich; San Francisco-Oakland, Calif; Seattle, Wash; and Connecticut, Hawaii, Iowa, New Mexico, and Utah. Population Women 30 years of age and older residing in the areas covered by the 9 SEER registries. Main Outcome Measures Proportional changes in incidence rates of invasive lobular and ductal carcinoma among women with no prior history of breast cancer. Results A total of 190458 women were included in this analysis who were identified through the registries as having invasive breast cancer; 7682 of the 198140 potentially eligible women (ie, those identified as not having in situ breast cancer) were excluded from this analysis because stage of cancer was unknown. Invasive breast cancer incidence rates adjusted for age and for SEER historic stage increased 1.04-fold (95% confidence interval (CI), 1.004-1.07) from 1987-1999 (206.7/100 000 to 214.1/100 000, age-adjusted). However, incidence rates of tumors classified as lobular increased 1.52-fold (95% Cl, 1.42-1.63), and those classified as mixed ductal-lobular increased 1.96-fold (95% Cl, 1.80-2.14); rates of these types combined increased 1.65-fold (95% Cl, 1.55-1.78) (19.8/100 000 to 33.4/100 000, age-adjusted). In contrast, ductal carcinoma rates remained largely constant (153.8/100 000 to 155.3/100 000, age-adjusted; proportional change, 1.03 (95% CI, 0.99-1.06)). The proportion of breast cancers with a lobular component increased from 9.5% in 1987 to 15.6% in 1999. Conclusions Ductal carcinoma incidence rates remained essentially constant from 1987-1999 while lobular carcinoma rates increased steadily. This increase presents a clinical challenge given that lobular carcinoma is more difficult to detect than ductal carcinoma by both physical examination and mammography.														0098-7484		10.1001/jama.289.11.1421																		
J	BCI:BCI200300211170	12685185			Fine needle aspiration cytology of lobular breast carcinoma: Comparison with other breast lesions.		Rajesh, Logasundaram; Dey, Pranab (pranab@sancharnet.in) ; Joshi, Kusum									Acta Cytologica		2003	March-April 2003	47	2	177-182	177	182							OBJECTIVE: To analyze the detailed cytomorphology of lobular breast carcinoma and to compare the cytologic smears of benign, borderline and infiltrating duct carcinoma STUDY DESIGN: Fine needle aspiration cytology (FNAC) smears of histopathologically proven infiltrating lobular carcinoma (ILC), infiltrating ductal carcinoma (IDC), borderline lesions and benign breast lesions were selected for study. Detailed cytomorphologic analysis of the smears was carried out on hematoxylin and eosin-and May-Grunwald-Giemsa-stained slides, and a comparison of results was done. The various cytologic features were also graded semi-quantitatively with the numerical score; logistic regression analysis was done. RESULTS: There were 25 cases of ILC, 30 of IDC, and 10 borderline and 18 benign lesions. Cytologic diagnosis of malignancy on FNAC smears of ILC was offered in 19 cases; of them, 2 cases were diagnosed as ILC. The remaining six cases were diagnosed as borderline (four) and benign lesions (two). Overall sensitivity in detection of malignancy in ILC cases was 76%. FNAC smears of ILC showed moderate (52%) to abundant (32%) cellularity. The cells of ILC were arranged both in clusters and in dissociation (72%). Individual cells were monomorphic (40%) to mildly pleomorphic (60%), and the cells were smaller. The cells showed a smooth, regular nuclear margin; bland chromatin; and indistinct nucleoli. Indian file arrangement was frequently observed (28%). Nuclear molding (28%) and intranuclear inclusions (16%) were also noted. Intracytoplasmic lumina were seen in occasional cases. Logistic regression analysis was carried out, and a comparison between lobular carcinoma and ductal carcinoma, and borderline and benign lesions was done. Logistic regression analysis of cytomorphologic features showed that cellularity and nuclear margin irregularities were the two most important features to distinguish ILC from IDC. In comparison to borderline lesions, cell dissociation was more common in ILC. The salient cytologic features that helped to distinguish ILC from benign lesions was cell size, cellularity, cell uniformity and chromatin pattern. CONCLUSION: There are overlapping cytologic features between ILC, IDC and borderline breast lesions on FNAC smears. Logistic regression analysis may be helpful in this regard.														0001-5547		10.1159/000326500																		
J	BCI:BCI200300188439	12604888			Invasive mammary carcinoma after immediate and short-term follow-up for lobular neoplasia on core biopsy.		Crisi, Giovanna Maria; Mandavilli, Srinivas; Cronin, Edward; Ricci, Andrew, Jr. (aricci@harthosp.org)									American Journal of Surgical Pathology		2003	March 2003	27	3	325-333	325	333							Lobular neoplasia (LN), including atypical lobular hyperplasia (ALH) and lobular carcinoma in situ, may be encountered in breast core biopsies performed for mammographic abnormalities even though LN is often not, in itself, responsible for the abnormal mammogram. The need for surgical excision following a diagnosis of LN on core biopsy is not well defined. We examined pathologic and mammographic findings in a consecutive series of cases diagnosed as LN to address this issue. Radiology/pathology records were reviewed for cases with a pathology diagnosis of pure LN during the period 1998-2001. Specifically excluded were cases with associated atypical ductal hyperplasia, ductal carcinoma in situ, invasive mammary carcinoma, or any history of breast malignancy. Thirty-five women 39-76 years of age (mean 52 years) were identified. Specimens were obtained as stereotactic core (31) or limited wire-guided biopsy (four). The diagnoses were lobular carcinoma in situ (12), lobular carcinoma in situ/ALH (10), and ALH (13). Fourteen patients did not undergo excisional biopsy and had no subsequent clinical follow-up to warrant additional biopsy (follow-up 6 months to 3 years). Five patients had no immediate excision, but eventually during clinical follow-up for LN (1 month to 3 years), two developed mammographic lesions in the ipsilateral (one patient) or contralateral breast (one patient) that led to diagnoses of invasive mammary carcinoma (lobular and composite ductal-lobular types, 10 and 8 mm, respectively); three patients had subsequent mammographic findings in the ipsilateral or contralateral breast leading to biopsies showing only LN (two patients) or no neoplastic pathology (one patient). The remaining 16 patients (all core biopsied) underwent immediate wire-guided excisions. Thirteen (81%) showed additional foci of LN, one (6.3%) with atypical ductal hyperplasia, and two (12.5%) with invasive lobular carcinoma (3 mm and <1 mm). Three (19%) had no residual disease; however, additional clinical follow-up in one of these patients revealed an invasive mammary carcinoma in the contralateral breast (false-negative mammography). Radiographic findings were calcifications and density/mass lesions in 27 and 8 cases, respectively. Of 27 cases presenting with Ca2+, 10 showed colocalization of LN and Ca2+. In the eight cases presenting with density/mass, incidental microscopic microcalcifications colocalized to LN were found in two cases. When present, histologic Ca2+ was associated with LN in 12 of 29 cases studied (41%). Of the 21 patients with immediate or subsequent excision, five (24%) were found to have an associated invasive mammary carcinoma (two on immediate excision and three after short-term follow-up of up to 3 years). The bilaterality of cancer risk was expected; however, the number of invasive carcinomas was not. That the invasive carcinomas detected at follow-up were small implies that they might have been present (but occult) at initial presentation. We conclude that lobular carcinoma in situ detected on core biopsy is potentially a significant marker for concurrent and near-term breast pathology requiring complete intensive multidisciplinary clinical follow-up with specific individualization of patient care.														0147-5185		10.1097/00000478-200303000-00005																		
J	BCI:BCI200300222043	12610102			p21WAF1 expression in invasive breast cancer and its association with p53, AP-2, cell proliferation, and prognosis.		Pellikainen, M. J.; Pekola, T. T.; Ropponen, K. M.; Kataja, V. V.; Kellokoski, J. K.; Eskelinen, M. J.; Kosma, V.-M. (VeliMatti.Kosma@ta.fi)									Journal of Clinical Pathology (London)		2003	March 2003	56	3	214-220	214	220							Aims: To evaluate the expression and prognostic relevance of p21WAF1 in breast cancer and to investigate its association with p53, activator protein 2 (AP-2), and cell proliferation (as assessed by Ki-67 expression). Methods: p21WAF1 expression was analysed immunohistochemically in a large prospective, consecutive series of 420 patients with breast cancer diagnosed and treated between 1990 and 1995 at Kuopio University Hospital, Kuopio, Finland. Inter-relations between p21WAF1 expression and p53, AP-2, and Ki-67 were evaluated. The expression of p21WAF1 was also compared with clinicopathological parameters and the patients' survival. Results: In general, nuclear p21WAF1 expression was low in carcinomas (median, 2.5%; range, 0-70%). Expression was lowest in lobular carcinomas (chi2=7.4; p=0.025). p21WAF1 positive tumours were more often p53 positive (chi2=.4.2; p=0.041) but expression of p21WAF1 did not correlate with AP-2 expression or Ki-67 in the whole patient group. In addition, the combined expression of p21 and p53 was not associated with AP-2 expression. High nuclear p21WAF1 positivity (n=160; 38%) was associated with poor differentiation (chi2=8.1; p=0.017). In the univariate analyses, p21WAF1 expression had no prognostic value for predicting breast cancer related survival (BCRS) or recurrence free survival (RFS) in the whole patient group or in the subgroups investigated. However, in postmenopausal patients with lymph node metastases, and oestrogen receptor (ER) and/or progesterone receptor (PR) positive tumours, high p21WAF1 expression predicted response to adjuvant hormonal treatment with antioestrogens. In the univariate analysis, the significant factors for predicting BCRS were Ki-67 expression, stage, lymph node status, histological grade, ER and PR status, and those for RFS were Ki-67 expression, stage, and lymph node status. In the multivariate analysis, the independent predictors of shorter BCRS were high cell proliferation activity measured by Ki-67 expression (p<0.001), advanced stage (p<0.001), and poor differentiation (p=0.048). Shorter RFS was independently predicted by high cell proliferative activity (p<0.001) and advanced stage (p<0.001). Conclusions: The regulation of p21WAF1 seems to occur independently of p53 or AP-2 and analysing p21WAF1 expression provided no prognostic information for patients with breast cancer.														0021-9746		10.1136/jcp.56.3.214																		
J	BCI:BCI200300215907	14659351			Comparison of FDG-PET and dynamic contrast-enhanced MRI in the evaluation of suggestive breast lesions.		Heinisch, M. (martin.heinisch@bhs.at) ; Gallowitsch, H. J.; Mikosch, P.; Kresnik, E.; Kumnig, G.; Gomez, I.; Lind, P.; Umschaden, H. W.; Gasser, J.; Forsthuber, E. P.									Breast		2003	February 2003	12	1	17-22	17	22							The aim of our study was a direct comparison of the ability of positron-emission tomography with FDG-PET and of magnetic resonance imaging (MRI) to determine whether breast lesions were benign or malignant and of the two imaging methods capability of depicting eventual multifocal disease. We performed both PET and MRI in 36 patients (40 lesions) who were scheduled for surgery because of suggestive mammographic, sonographic and/or clinical findings. A final histological classification was available for all lesions. Tumour size ranged from 5 to 45 mm (mean 16.7 mm). Sensitivity for lesions, sensitivity for patients, specificity for lesions and specificity for patients were 68.0%, 76.2%, 73.3%, and 73.3% for PET and 92.0%, 95.2%, 73.3%, and 73.3% for MRI, respectively. MRI was more sensitive than FDG-PET in disclosing malignant breast tumours and was also more accurate than FDG-PET in the assessment of multifocal disease. The lower sensitivity of FDG-PET than of MRI seems to be due to difficulties in reliable imaging of carcinomas smaller than 10 mm and of lobular carcinomas.														0960-9776		10.1016/S0960-9776(02)00262-X																		
J	BCI:BCI200300215908	14659352			Surgical treatment for invasive lobular carcinoma of the breast.		Hussien, M. (magedhussien@hotmail.com) ; Lioe, T. F.; Finnegan, J.; Spence, R. A. J.									Breast		2003	February 2003	12	1	23-35	23	35							The management and outcome of 131 women with infiltrating lobular carcinoma treated in the Belfast City Hospital between October 1987 and February 1999 were reviewed. Two patients had primary hormonal treatment and were excluded from the statistical analysis, and 129 patients were followed up. Fifty-four patients (41%) had initial breast conservation surgery, which was followed by re-excision of margins in eight patients (14.8%) and completion total mastectomy in 26 patients (48.1%). The breast conservation surgery group, 28 patients (21.7%), was compared with the total mastectomy group, 101 patients (78.2%), after a median follow-up period of 90 months (range 24-160 months). The overall survival was 68.7%. Survival analysis was performed using Kaplan-Meier and Cox regression which showed that lymph node involvement and tumour grade were the only variables affecting survival (P < 0.0001, and 0.01, respectively). The type of surgery performed did not affect survival (P = 0.42). The total number of patients who developed local recurrence was 17 patients (13.1%, 12 patients in the breast conservation surgery group and five patients in the total mastectomy group, P < 0.0001). Kaplan-Meier analysis of local recurrence showed that the type of surgery (P < 0.0001), patient age (P = 0.02), tumour grade (P = 0.002), adjuvant radiotherapy (P = 0.013), chemotherapy (P = 0.031) and hormonal treatment (P = 0.003) significantly affected local recurrence. Cox regression analysis showed that the only factor significantly affecting local recurrence was the type of surgery performed (P = 0.02). Patients who underwent mastectomy had less local recurrence than those who had breast conservation surgery. Local recurrence after breast conservation surgery is high, even with clear surgical margins and post-operative radiotherapy. The authors believe that total mastectomy for infiltrating lobular carcinoma is a safer option to control local disease, especially in younger patients and those with high-grade tumours. Overall survival is not affected by the type of surgical treatment. Local recurrence can be a late event and a long-term follow-up is recommended.														0960-9776		10.1016/S0960-9776(02)00182-0																		
J	BCI:BCI200400075837				High frequency of G/C transversion on p53 gene in breast cancers.		Chen F-M; Hou M-F; Wang J-Y; Ou-Yang F.; Hsieh J-S; Lin S-R									Breast Cancer Research and Treatment		2003		82	Supplement 1	S151	S151											Hou, Ming-Feng/D-5506-2009; Chen, Fang-Ming/D-4721-2009; Lin, Shinne-Ren/C-9638-2009; Wang, Jaw-Yuan/D-5510-2009											0167-6806																				
J	BCI:BCI200400075839				Male breast cancer: Why is the incidence increasing?		Hodgson, N. C.; Button, J.; Franceschi, D.; Moffat, F. L.									Breast Cancer Research and Treatment		2003		82	Supplement 1	S152	S152																						0167-6806																				
J	BCI:BCI200400075860				The inflammatory breast cancer registry: Preliminary findings from 50 patients.		Levine, P. H.; Zolfaghari, L.									Breast Cancer Research and Treatment		2003		82	Supplement 1	S158	S158																						0167-6806																				
J	BCI:BCI200400075626				Increased incidence of lobular breast carcinoma in women with a family history with parathyroid adenoma.		Luts, L.; Olsson, H.; Borg, A.; Bladstrom, A.; Johannsson, O. T.									Breast Cancer Research and Treatment		2003		82	Supplement 1	S78	S78																						0167-6806																				
J	BCI:BCI200400075806				Characterization of a molecular genetic profile for lobular neoplasia.		Mastracci, T. L.; Tjan, S.; O'Malley, F. P.; Andrulis, I. L.									Breast Cancer Research and Treatment		2003		82	Supplement 1	S140-S141	S140	S141										Mastracci, Teresa/C-4565-2013											0167-6806																				
J	BCI:BCI200400075811				HER2 status population screening of breast carcinoma in Poland: Immunohistochemical evaluation of 5946 cases.		Olszewski, W. T.; Olszewski, W. P.; Mrozkowiak, A.; Zablotna, R.									Breast Cancer Research and Treatment		2003		82	Supplement 1	S142-S143	S142	S143																					0167-6806																				
J	BCI:BCI200400075405				Micrometastases in sentinel lymph nodes of patients with ductal carcinoma in situ of the breast have no clinical relevance.		Wijsman, J. H.; Broekhuizen, L. N.; Peterse, H. L.; Rutgers, E. J. T.									Breast Cancer Research and Treatment		2003		82	Supplement 1	S8	S8																						0167-6806																				
J	BCI:BCI200300544453	13678335			Inhibition of cathepsin B activity in human breast cancer tissue by cysteine peptidase inhibitor isolated from human placenta: Immunohistochemical and biochemical studies.		Saleh, Yousif; Siewinski, Maciej; Sebzda, Tadeusz; Jelen, Michal (mjelen@poczta.fm) ; Ziolkowski, Piotr; Gutowicz, Jan; Grybos, Marian; Pawelec, Malgorzata									Folia Histochemica et Cytobiologica		2003		41	3	161-167	161	167							Cysteine peptidases and their endogenous inhibitors (CPI) have been shown to be involved in tumor progression and metastasis. Since their activity has been found to be changed in tumor tissue and/or body fluids of cancer patients, the determination of the peptidase/inhibitor levels is considered as a procedure of diagnostic value. Determination of cathepsin B, its precursor and inhibitor activity in homogenates of tumors and control breast tissue samples of patients with invasive ductal and lobular breast carcinoma and with benign breast disease (BBD) was performed using fluorometric assay. Immunohistochemical staining of the breast tissue samples was carried out using polyclonal antibody against cysteine peptidase inhibitor isolated from human placenta. Procathepsin B and cathepsin B were found to be significantly increased and their endogenous inhibitors decreased in homogenates of tumors from patients with breast cancer. A correlation between procathepsin B or cathepsin B activities as well as cysteine peptidase inhibitor activity and the histopathological grading of the tumor was observed. All samples of the tumor tissue showed positive immunostaining with antibody raised against cysteine peptidase inhibitor, while in the control tissue samples the immunostaining was much weaker. Significant difference observed between the activities of cathepsin B and/or its precursor in malignant and benign tumors might serve as a useful clinical indicator in discrimination between benign and invasive tumors.														0239-8508																				
J	BCI:BCI200300557093	14514971			The role of biological markers as predictors of response to preoperative chemotherapy in large primary breast cancer.		Cocquyt, Veronique F. (veronique.cocquyt@ugent.be) ; Schelfhout, Vera R.; Blondeel, Phillip N.; Depypere, Herman T.; Daems, Kristof K.; Serreyn, Rudolphe F.; Praet, Marleen M.; Van Belle, Simon J. P.									Medical Oncology (Totowa)		2003		20	3	221-231	221	231							The aim of this prospective study was to evaluate biological markers, their correlation with response and outcome, and the change in these markers under the influence of preoperative chemotherapy (PCT) in patients with a large primary breast cancer. One hundred and thirty-five women were treated with PCT, followed by locoregional therapy and adjuvant treatment. Estrogen receptor (ER), progesterone receptor (PgR), HER-2, p53, and cathepsin D were determined by immunohistochemistry (IHC) before and after PCT. The overall response (OR) was 70% and the pathologic complete response (pCR) was 13%. Forty-four percent of the patients could be offered breast-conserving surgery (BCS). At a median follow-up of 50 mo the overall survival is 82% and the disease-free survival is 70%. No local recurrence (LR) has developed following BCS. Invasive ductal carcinoma (IDC) was more frequently ER-negative and HER-2-positive than invasive lobular carcinoma (ILC). P53-negative and ER-negative patients seemed to be more chemosensitive compared to p53-positive patients (74% vs 53%) and ER-positive patients (75% vs 65%). but this difference did not reach statistical significance. A trend toward higher complete pathologic remission rate was seen for ER-negative patients (p = 0.0609). PgR, HER-2, and cathepsin D were not related to response. The pattern of biological markers did not change with PCT. making repeated determination useless.														1357-0560		10.1385/MO:20:3:221																		
J	BCI:BCI200300126099				Invasive lobular carcinoma: To grade or not to grade.		Bane, A. L.; Parkes, R.; Tjan, S.; O'Malley, F. P.									Modern Pathology		2003	January 2003	16	1	23A	23A																						0893-3952																				
J	BCI:BCI200300126159				KI-67 and cyclin-D1 immunostaining aids in stratifying atypical ductal hyperplasia diagnosed on breast core biopsy.		Hameed, O.; Mizrachi, H.; Ghali, V.; Tartter, P.									Modern Pathology		2003	January 2003	16	1	32A	32A																						0893-3952																				
J	BCI:BCI200300126165				E-cadherin reliably distinguishes lobular and ductal carcinoma.		Harigopal, M.; Shin, S. J.; Rosen, P. P.									Modern Pathology		2003	January 2003	16	1	32A-33A	32A	33A																					0893-3952																				
J	BCI:BCI200300126176				Expression of estrogen receptor subunits (alpha & beta) and progesterone receptor subunits (alpha & beta) in breast cancer.		Ji, Q.; Chen, P.; Liu, P.; Aoyama, C.									Modern Pathology		2003	January 2003	16	1	34A-35A	34A	35A																					0893-3952																				
